iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year,month
BGD,Asia,Bangladesh,2021-01-15,522453.0,0.0,919.143,7781.0,0.0,22.143,3084.413,0.0,5.426,45.937,0.0,0.131,0.84,,,,,,,,,3432628.0,13678.0,20.269,0.081,14329.0,0.085,0.0578,17.3,tests performed,,,,,,,,,,,,,,80.09,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-16,522453.0,0.0,919.143,7781.0,0.0,22.143,3084.413,0.0,5.426,45.937,0.0,0.131,0.82,,,,,,,,,3444843.0,12215.0,20.341,0.072,14230.0,0.084,0.057,17.5,tests performed,,,,,,,,,,,,,,80.09,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-17,527632.0,5179.0,739.857,7906.0,125.0,17.857,3114.988,30.575,4.368,46.675,0.738,0.105,0.8,,,,,,,,,3458289.0,13446.0,20.42,0.079,14305.0,0.084,0.0517,19.3,tests performed,,,,,,,,,,,,,,80.09,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-18,527632.0,0.0,739.857,7906.0,0.0,17.857,3114.988,0.0,4.368,46.675,0.0,0.105,0.81,,,,,,,,,3470996.0,12707.0,20.495,0.075,14106.0,0.083,0.0509,19.6,tests performed,,,,,,,,,,,,,,80.09,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-19,527632.0,0.0,739.857,7906.0,0.0,17.857,3114.988,0.0,4.368,46.675,0.0,0.105,0.8,,,,,,,,,3486093.0,15097.0,20.584,0.089,14211.0,0.084,0.0504,19.9,tests performed,,,,,,,,,,,,,,80.09,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-20,527632.0,0.0,739.857,7906.0,0.0,17.857,3114.988,0.0,4.368,46.675,0.0,0.105,0.79,,,,,,,,,3501503.0,15410.0,20.675,0.091,14166.0,0.084,0.0482,20.8,tests performed,,,,,,,,,,,,,,80.09,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-21,527632.0,0.0,739.857,7906.0,0.0,17.857,3114.988,0.0,4.368,46.675,0.0,0.105,0.79,,,,,,,,,3516264.0,14761.0,20.763,0.087,13902.0,0.082,0.0467,21.4,tests performed,,,,,,,,,,,,,,80.09,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-22,527632.0,0.0,739.857,7906.0,0.0,17.857,3114.988,0.0,4.368,46.675,0.0,0.105,0.8,,,,,,,,,3531110.0,14846.0,20.85,0.088,14069.0,0.083,0.0447,22.4,tests performed,,,,,,,,,,,,,,80.09,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-23,527632.0,0.0,739.857,7906.0,0.0,17.857,3114.988,0.0,4.368,46.675,0.0,0.105,0.8,,,,,,,,,3542225.0,11115.0,20.916,0.066,13912.0,0.082,0.0438,22.8,tests performed,,,,,,,,,,,,,,80.09,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-24,531799.0,4167.0,595.286,8023.0,117.0,16.714,3139.589,24.601,3.514,47.366,0.691,0.099,0.8,,,,,,,,,3556394.0,14169.0,20.999,0.084,14015.0,0.083,0.0425,23.5,tests performed,,,,,,,,,,,,,,80.09,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-25,531799.0,0.0,595.286,8023.0,0.0,16.714,3139.589,0.0,3.514,47.366,0.0,0.099,0.8,,,,,,,,,3571223.0,14829.0,21.087,0.088,14318.0,0.085,0.0406,24.6,tests performed,,,,,,,,,,,,,,80.09,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-26,531799.0,0.0,595.286,8023.0,0.0,16.714,3139.589,0.0,3.514,47.366,0.0,0.099,0.78,,,,,,,,,3585624.0,14401.0,21.172,0.085,14219.0,0.084,0.039,25.6,tests performed,0.0,0.0,,,,,0.0,0.0,,,,,,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-27,531799.0,0.0,595.286,8023.0,0.0,16.714,3139.589,0.0,3.514,47.366,0.0,0.099,0.78,,,,,,,,,3601344.0,15720.0,21.265,0.093,14263.0,0.084,0.0376,26.6,tests performed,26.0,26.0,,,26.0,26.0,0.0,0.0,,,0.0,26.0,0.0,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-28,531799.0,0.0,595.286,8023.0,0.0,16.714,3139.589,0.0,3.514,47.366,0.0,0.099,0.78,,,,,,,,,3616174.0,14830.0,21.352,0.088,14273.0,0.084,0.0369,27.1,tests performed,567.0,567.0,,,541.0,284.0,0.0,0.0,,,2.0,284.0,0.0,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-29,531799.0,0.0,595.286,8023.0,0.0,16.714,3139.589,0.0,3.514,47.366,0.0,0.099,0.78,,,,,,,,,3628249.0,12075.0,21.424,0.071,13877.0,0.082,0.0362,27.6,tests performed,,,,,,1209.0,,,,,7.0,1209.0,0.001,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-30,531799.0,0.0,595.286,8023.0,0.0,16.714,3139.589,0.0,3.514,47.366,0.0,0.099,0.8,,,,,,,,,3640333.0,12084.0,21.495,0.071,14015.0,0.083,0.0351,28.5,tests performed,,,,,,1671.0,,,,,10.0,1671.0,0.001,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-01-31,535139.0,3340.0,477.143,8127.0,104.0,14.857,3159.308,19.718,2.817,47.979,0.614,0.088,0.81,,,,,,,,,3652558.0,12225.0,21.567,0.072,13738.0,0.081,0.0347,28.8,tests performed,,,,,,1949.0,,,,,11.0,1949.0,0.001,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,1
BGD,Asia,Bangladesh,2021-02-01,535139.0,0.0,477.143,8127.0,0.0,14.857,3159.308,0.0,2.817,47.979,0.0,0.088,0.82,,,,,,,,,3665033.0,12475.0,21.641,0.074,13401.0,0.079,0.0339,29.5,tests performed,,,,,,2134.0,,,,,12.0,2134.0,0.001,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-02,535139.0,0.0,477.143,8127.0,0.0,14.857,3159.308,0.0,2.817,47.979,0.0,0.088,0.84,,,,,,,,,3679485.0,14452.0,21.726,0.085,13409.0,0.079,0.034,29.4,tests performed,,,,,,2266.0,,,,,13.0,2266.0,0.001,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-03,535139.0,0.0,477.143,8127.0,0.0,14.857,3159.308,0.0,2.817,47.979,0.0,0.088,0.84,,,,,,,,,3694470.0,14985.0,21.815,0.088,13304.0,0.079,0.0333,30.0,tests performed,,,,,,2700.0,,,,,16.0,2700.0,0.002,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-04,535139.0,0.0,477.143,8127.0,0.0,14.857,3159.308,0.0,2.817,47.979,0.0,0.088,0.85,,,,,,,,,3709743.0,15273.0,21.905,0.09,13367.0,0.079,0.0329,30.4,tests performed,,,,,,3059.0,,,,,18.0,3059.0,0.002,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-05,535139.0,0.0,477.143,8127.0,0.0,14.857,3159.308,0.0,2.817,47.979,0.0,0.088,0.83,,,,,,,,,3725309.0,15566.0,21.997,0.092,13866.0,0.082,0.0315,31.7,tests performed,,,,,,3059.0,,,,,18.0,3059.0,0.002,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-06,535139.0,0.0,477.143,8127.0,0.0,14.857,3159.308,0.0,2.817,47.979,0.0,0.088,0.81,,,,,,,,,3737444.0,12135.0,22.069,0.072,13873.0,0.082,0.0309,32.4,tests performed,,,,,,3059.0,,,,,18.0,3059.0,0.002,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-07,538062.0,2923.0,417.571,8205.0,78.0,11.143,3176.564,17.257,2.465,48.44,0.46,0.066,0.79,,,,,,,,,3749848.0,12404.0,22.142,0.073,13899.0,0.082,0.03,33.3,tests performed,31160.0,31160.0,,,,3059.0,0.02,0.02,,,18.0,3059.0,0.002,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-08,538062.0,0.0,417.571,8205.0,0.0,11.143,3176.564,0.0,2.465,48.44,0.0,0.066,0.78,,,,,,,,,3763610.0,13762.0,22.223,0.081,14082.0,0.083,0.0284,35.3,tests performed,,,,,,13205.0,,,,,77.0,13205.0,0.008,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-09,538062.0,0.0,417.571,8205.0,0.0,11.143,3176.564,0.0,2.465,48.44,0.0,0.066,0.82,,,,,,,,,3778078.0,14468.0,22.308,0.085,14085.0,0.083,0.027,37.1,tests performed,179318.0,179318.0,,,,23351.0,0.1,0.1,,,136.0,23351.0,0.014,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-10,538062.0,0.0,417.571,8205.0,0.0,11.143,3176.564,0.0,2.465,48.44,0.0,0.066,0.86,,,,,,,,,3793077.0,14999.0,22.397,0.089,14087.0,0.083,0.0264,37.8,tests performed,337769.0,337769.0,,,158451.0,45549.0,0.2,0.2,,,266.0,45549.0,0.027,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-11,538062.0,0.0,417.571,8205.0,0.0,11.143,3176.564,0.0,2.465,48.44,0.0,0.066,0.9,,,,,,,,,3808853.0,15776.0,22.49,0.093,14159.0,0.084,0.0252,39.6,tests performed,,,,,,64108.0,,,,,374.0,64108.0,0.037,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-12,538062.0,0.0,417.571,8205.0,0.0,11.143,3176.564,0.0,2.465,48.44,0.0,0.066,0.94,,,,,,,,,3823181.0,14328.0,22.575,0.085,13982.0,0.083,0.0256,39.0,tests performed,,,,,,82667.0,,,,,483.0,82667.0,0.048,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-13,538062.0,0.0,417.571,8205.0,0.0,11.143,3176.564,0.0,2.465,48.44,0.0,0.066,0.95,,,,,,,,,3836052.0,12871.0,22.651,0.076,14087.0,0.083,0.0253,39.5,tests performed,736680.0,736680.0,,,,101226.0,0.43,0.43,,,591.0,101226.0,0.059,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-14,540592.0,2530.0,361.429,8274.0,69.0,9.857,3191.501,14.936,2.134,48.847,0.407,0.058,0.97,,,,,,,,,3848952.0,12900.0,22.727,0.076,14158.0,0.084,0.0255,39.2,tests performed,906033.0,906033.0,,,169353.0,124982.0,0.53,0.53,,,730.0,124982.0,0.073,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-15,540592.0,0.0,361.429,8274.0,0.0,9.857,3191.501,0.0,2.134,48.847,0.0,0.058,0.98,,,,,,,,,3863090.0,14138.0,22.81,0.083,14211.0,0.084,0.0267,37.4,tests performed,1132711.0,1132711.0,,,226678.0,146782.0,0.66,0.66,,,857.0,146782.0,0.086,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-16,540592.0,0.0,361.429,8274.0,0.0,9.857,3191.501,0.0,2.134,48.847,0.0,0.058,0.98,,,,,,,,,3877878.0,14788.0,22.898,0.087,14257.0,0.084,0.0267,37.4,tests performed,1359613.0,1359613.0,,,226902.0,168614.0,0.79,0.79,,,985.0,168614.0,0.098,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-17,540592.0,0.0,361.429,8274.0,0.0,9.857,3191.501,0.0,2.134,48.847,0.0,0.058,0.99,,,,,,,,,3894490.0,16612.0,22.996,0.098,14488.0,0.086,0.0269,37.2,tests performed,1586368.0,1586368.0,,,226755.0,178371.0,0.93,0.93,,,1042.0,178371.0,0.104,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-18,540592.0,0.0,361.429,8274.0,0.0,9.857,3191.501,0.0,2.134,48.847,0.0,0.058,0.98,,,,,,,,,3909093.0,14603.0,23.082,0.086,14320.0,0.085,0.0273,36.6,tests performed,1848313.0,1848313.0,,,261945.0,196796.0,1.08,1.08,,,1150.0,196796.0,0.115,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-19,540592.0,0.0,361.429,8274.0,0.0,9.857,3191.501,0.0,2.134,48.847,0.0,0.058,0.99,,,,,,,,,3923325.0,14232.0,23.166,0.084,14306.0,0.084,0.027,37.1,tests performed,,,,,,194555.0,,,,,1137.0,194555.0,0.114,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-20,540592.0,0.0,361.429,8274.0,0.0,9.857,3191.501,0.0,2.134,48.847,0.0,0.058,0.99,,,,,,,,,3934473.0,11148.0,23.232,0.066,14060.0,0.083,0.028,35.7,tests performed,2082877.0,2082877.0,,,,192314.0,1.22,1.22,,,1123.0,192314.0,0.112,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-21,543351.0,2759.0,394.143,8349.0,75.0,10.714,3207.789,16.288,2.327,49.29,0.443,0.063,0.98,,,,,,,,,3948509.0,14036.0,23.315,0.083,14222.0,0.084,0.0277,36.1,tests performed,,,,,,184212.0,,,,,1076.0,184212.0,0.108,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-22,543351.0,0.0,394.143,8349.0,0.0,10.714,3207.789,0.0,2.327,49.29,0.0,0.063,0.96,,,,,,,,,3959612.0,11103.0,23.38,0.066,13789.0,0.081,0.0278,36.0,tests performed,2308157.0,2308157.0,,,,167921.0,1.35,1.35,,,981.0,167921.0,0.098,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-23,543351.0,0.0,394.143,8349.0,0.0,10.714,3207.789,0.0,2.327,49.29,0.0,0.063,0.99,,,,,,,,,3972360.0,12748.0,23.456,0.075,13497.0,0.08,0.0284,35.2,tests performed,2491053.0,2491053.0,,,182896.0,161634.0,1.46,1.46,,,944.0,161634.0,0.094,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-24,543351.0,0.0,394.143,8349.0,0.0,10.714,3207.789,0.0,2.327,49.29,0.0,0.063,1.02,,,,,,,,,3988512.0,16152.0,23.551,0.095,13432.0,0.079,0.0284,35.3,tests performed,2673038.0,2673038.0,,,181985.0,155239.0,1.56,1.56,,,907.0,155239.0,0.091,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-25,543351.0,0.0,394.143,8349.0,0.0,10.714,3207.789,0.0,2.327,49.29,0.0,0.063,1.07,,,,,,,,,4004072.0,15560.0,23.643,0.092,13568.0,0.08,0.0283,35.4,tests performed,2850940.0,2850940.0,,,177902.0,143232.0,1.67,1.67,,,837.0,143232.0,0.084,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-26,543351.0,0.0,394.143,8349.0,0.0,10.714,3207.789,0.0,2.327,49.29,0.0,0.063,1.12,,,,,,,,,4019104.0,15032.0,23.732,0.089,13683.0,0.081,0.0287,34.8,tests performed,,,,,,136037.0,,,,,795.0,136037.0,0.079,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-27,543351.0,0.0,394.143,8349.0,0.0,10.714,3207.789,0.0,2.327,49.29,0.0,0.063,1.16,,,,,,,,,4031452.0,12348.0,23.805,0.073,13854.0,0.082,0.0289,34.5,tests performed,2984773.0,2984773.0,,,,128842.0,1.74,1.74,,,753.0,128842.0,0.075,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-02-28,546216.0,2865.0,409.286,8408.0,59.0,8.429,3224.703,16.914,2.416,49.638,0.348,0.05,1.18,,,,,,,,,4044863.0,13411.0,23.884,0.079,13765.0,0.081,0.0297,33.6,tests performed,3110525.0,3110525.0,,,125752.0,130715.0,1.82,1.82,,,764.0,130715.0,0.076,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,2
BGD,Asia,Bangladesh,2021-03-01,546216.0,0.0,409.286,8408.0,0.0,8.429,3224.703,0.0,2.416,49.638,0.0,0.05,1.21,,,,,,,,,4058433.0,13570.0,23.964,0.08,14117.0,0.083,0.0312,32.0,tests performed,,,,,,131123.0,,,,,766.0,131123.0,0.077,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
BGD,Asia,Bangladesh,2021-03-02,546216.0,0.0,409.286,8408.0,0.0,8.429,3224.703,0.0,2.416,49.638,0.0,0.05,1.22,,,,,,,,,4073758.0,15325.0,24.054,0.09,14485.0,0.086,0.0316,31.7,tests performed,3341505.0,3341505.0,,,,121493.0,1.95,1.95,,,710.0,121493.0,0.071,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
BGD,Asia,Bangladesh,2021-03-03,546216.0,0.0,409.286,8408.0,0.0,8.429,3224.703,0.0,2.416,49.638,0.0,0.05,1.26,,,,,,,,,4090172.0,16414.0,24.151,0.097,14523.0,0.086,0.0333,30.0,tests performed,,,,,,112614.0,,,,,658.0,112614.0,0.066,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
BGD,Asia,Bangladesh,2021-03-04,546216.0,0.0,409.286,8408.0,0.0,8.429,3224.703,0.0,2.416,49.638,0.0,0.05,1.28,,,,,,,,,4106157.0,15985.0,24.246,0.094,14584.0,0.086,0.0352,28.4,tests performed,3581169.0,3581169.0,,,,104318.0,2.09,2.09,,,609.0,104318.0,0.061,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
BGD,Asia,Bangladesh,2021-03-05,546216.0,0.0,409.286,8408.0,0.0,8.429,3224.703,0.0,2.416,49.638,0.0,0.05,1.31,,,,,,,,,4119867.0,13710.0,24.327,0.081,14395.0,0.085,0.0373,26.8,tests performed,,,,,,99568.0,,,,,582.0,99568.0,0.058,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
BGD,Asia,Bangladesh,2021-03-06,546216.0,0.0,409.286,8408.0,0.0,8.429,3224.703,0.0,2.416,49.638,0.0,0.05,1.33,,,,,,,,,4132949.0,13082.0,24.404,0.077,14500.0,0.086,0.0384,26.1,tests performed,,,,,,94817.0,,,,,554.0,94817.0,0.055,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
BGD,Asia,Bangladesh,2021-03-07,550330.0,4114.0,587.714,8462.0,54.0,7.714,3248.991,24.288,3.47,49.957,0.319,0.046,1.37,,,,,,,,,4147041.0,14092.0,24.487,0.083,14597.0,0.086,0.0403,24.8,tests performed,3682152.0,3682152.0,,,,81661.0,2.15,2.15,,,477.0,81661.0,0.048,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
BGD,Asia,Bangladesh,2021-03-08,550330.0,0.0,587.714,8462.0,0.0,7.714,3248.991,0.0,3.47,49.957,0.0,0.046,1.42,,,,,,,,,4163999.0,16958.0,24.587,0.1,15081.0,0.089,0.0414,24.1,tests performed,,,,,,88863.0,,,,,519.0,88863.0,0.052,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
BGD,Asia,Bangladesh,2021-03-09,550330.0,0.0,587.714,8462.0,0.0,7.714,3248.991,0.0,3.47,49.957,0.0,0.046,1.47,,,,,,,,,4181774.0,17775.0,24.692,0.105,15431.0,0.091,0.0442,22.6,tests performed,4013963.0,4013963.0,,,,96065.0,2.34,2.34,,,561.0,96065.0,0.056,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
BGD,Asia,Bangladesh,2021-03-10,550330.0,0.0,587.714,8462.0,0.0,7.714,3248.991,0.0,3.47,49.957,0.0,0.046,1.5,,,,,,,,,4198806.0,17032.0,24.793,0.101,15519.0,0.092,0.0476,21.0,tests performed,,,,,,93530.0,,,,,546.0,93530.0,0.055,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
BGD,Asia,Bangladesh,2021-03-11,550330.0,0.0,587.714,8462.0,0.0,7.714,3248.991,0.0,3.47,49.957,0.0,0.046,1.51,,,,,,,,,4216864.0,18058.0,24.899,0.107,15815.0,0.093,0.0506,19.7,tests performed,4218127.0,4218127.0,,,,90994.0,2.46,2.46,,,532.0,90994.0,0.053,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
BGD,Asia,Bangladesh,2021-03-12,550330.0,0.0,587.714,8462.0,0.0,7.714,3248.991,0.0,3.47,49.957,0.0,0.046,1.53,,,,,,,,,4232975.0,16111.0,24.995,0.095,16158.0,0.095,0.0534,18.7,tests performed,,,,,,94755.0,,,,,554.0,94755.0,0.055,81.02,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2021,3
